uid,sid
264,768
58,460
122,561
41,547
62,746
114,601
95,905
169,82
82,101
295,34
77,297
77,881
129,136
121,1029
41,150
9,460
55,573
194,881
158,895
100,751
81,382
41,1030
102,9
24,875
219,89
117,181
72,681
8,347
35,251
129,209
20,228
264,631
75,651
140,223
19,93
111,663
118,328
43,698
133,41
254,31
228,264
98,92
67,340
269,95
92,221
51,364
90,156
274,928
125,232
136,57
127,6
111,12
181,296
105,321
264,227
325,1031
100,725
25,200
26,12
319,969
8,901
179,360
248,546
318,406
104,403
60,256
333,966
154,855
72,375
180,130
15,506
206,356
23,862
58,159
116,495
68,607
75,126
63,648
154,38
8,277
15,863
24,342
121,183
87,553
254,180
75,1032
120,404
192,241
85,3
318,65
92,399
10,316
15,518
37,216
226,241
315,887
35,266
30,58
69,139
237,216
264,1034
85,538
90,364
8,949
301,136
133,467
43,31
17,540
24,1035
110,350
81,153
111,869
68,873
14,654
22,311
116,309
116,357
130,719
10,781
254,905
126,408
285,240
166,216
308,492
11,130
192,851
165,217
288,280
103,86
80,567
87,317
272,538
61,823
61,1036
144,647
37,311
253,942
129,291
37,291
156,289
219,568
102,1037
130,331
114,91
83,842
150,408
54,1038
85,577
192,10
201,17
296,736
181,37
2,95
19,120
119,156
47,1039
81,758
25,1040
148,492
98,192
75,1041
179,225
154,977
83,867
175,446
285,337
52,474
180,9
23,32
207,552
133,188
180,335
27,198
262,1042
123,91
283,567
53,217
63,238
112,547
85,207
102,216
17,216
46,392
38,112
300,25
175,536
325,534
304,231
307,60
181,778
58,239
47,60
150,884
95,239
59,512
41,40
136,179
47,431
311,290
281,496
48,399
55,423
226,694
199,130
143,32
39,47
332,342
24,108
335,336
41,567
79,695
188,360
137,288
9,260
309,479
8,10
23,442
42,211
10,518
20,862
14,1043
129,622
313,166
242,157
91,465
73,156
176,1044
208,698
74,153
50,568
325,9
23,79
103,513
63,699
257,380
333,669
77,373
3,740
19,537
147,433
1,527
100,546
226,375
158,654
11,155
226,363
302,10
184,692
41,31
98,82
249,1034
23,168
332,1046
80,240
15,43
294,269
169,243
80,435
53,657
11,73
41,38
21,1026
96,338
129,222
58,892
43,808
5,31
153,33
90,968
116,732
111,82
144,311
47,305
91,424
27,522
55,240
142,60
325,49
74,12
162,914
58,84
53,156
103,389
95,432
264,1016
137,719
179,113
11,150
110,27
127,172
248,474
175,211
215,693
62,144
77,647
98,209
68,142
11,50
252,130
89,687
318,8
15,141
11,432
311,277
254,315
153,778
114,93
23,965
196,890
219,977
205,131
253,320
181,452
236,390
164,814
153,538
192,719
83,432
168,666
123,136
147,350
159,366
58,649
110,1049
19,600
131,103
329,1006
195,622
81,17
43,244
58,1050
175,439
90,480
95,89
333,399
52,803
138,498
160,98
129,704
58,262
43,53
156,148
114,784
176,52
195,479
317,191
208,426
22,367
19,1051
14,440
311,5
162,468
10,714
186,423
161,971
13,7
169,77
309,305
226,438
233,98
91,172
21,170
18,290
25,20
37,305
205,443
138,433
115,251
152,98
76,198
41,573
61,350
205,49
273,157
115,491
23,47
100,101
96,309
180,888
117,695
296,242
52,189
308,326
311,220
212,491
129,652
167,600
18,287
37,349
325,1052
14,268
182,551
88,734
253,887
233,157
285,289
9,750
157,94
24,68
242,168
169,98
100,11
162,161
219,380
105,366
35,1053
315,403
126,1054
18,452
100,195
58,367
143,76
264,79
100,767
215,307
102,202
57,23
145,528
21,12
41,1055
126,4
19,862
18,986
14,516
207,468
278,299
129,159
78,76
24,249
116,552
100,136
144,28
10,657
194,324
72,768
202,357
233,165
97,566
33,209
27,459
126,56
28,387
283,174
79,140
81,179
118,122
180,256
111,321
102,619
17,982
181,368
41,235
336,161
105,140
184,289
85,201
184,118
111,46
53,92
45,704
51,189
90,253
239,204
65,591
102,276
226,140
294,522
319,860
332,156
3,649
159,423
7,174
136,309
174,48
105,549
23,160
43,663
205,146
178,479
87,850
311,980
333,337
17,100
118,443
135,568
335,207
50,1058
305,755
255,864
59,49
271,502
52,518
118,181
30,26
27,1059
129,240
110,345
259,781
2,468
22,347
337,860
67,55
47,117
144,34
80,1024
308,108
45,656
114,1060
226,23
144,9
68,697
133,944
11,385
23,604
70,150
105,383
15,1004
193,5
232,302
102,677
62,166
55,1061
19,262
58,568
78,95
86,656
169,561
15,1062
309,229
71,801
60,867
63,1063
192,397
45,413
87,652
41,593
178,403
54,1064
9,93
27,404
125,31
58,681
120,348
252,346
313,561
262,280
75,834
83,436
237,12
284,22
29,993
91,1065
329,282
147,254
24,321
175,274
76,162
58,558
254,643
12,354
26,834
308,475
194,808
229,969
8,1066
338,944
204,387
100,5
26,425
67,413
19,21
117,846
45,390
8,915
96,68
308,359
162,129
305,157
248,407
37,990
161,1067
126,584
287,647
68,500
28,534
5,544
43,369
36,404
4,60
313,47
136,6
5,7
339,307
230,719
41,500
37,1068
132,116
107,136
43,480
39,812
33,622
26,1
94,864
47,492
9,1069
67,10
90,293
58,828
11,401
18,267
140,403
43,406
116,858
309,1070
60,829
238,400
206,320
63,99
116,399
173,418
30,893
265,216
331,635
118,467
142,1
15,316
81,91
202,538
182,49
58,944
100,757
9,88
311,1071
266,842
60,503
70,305
127,350
126,707
35,289
124,133
114,231
246,619
12,289
193,179
191,389
339,714
144,297
75,901
90,10
26,217
20,801
60,103
138,345
23,513
254,1072
339,399
40,339
205,498
226,511
114,435
54,93
58,778
88,1074
14,668
119,201
315,244
266,325
182,557
144,318
175,634
224,586
132,112
68,34
90,931
223,577
37,468
129,46
52,114
20,89
214,497
268,153
115,502
254,597
158,449
144,864
194,49
192,771
20,32
173,652
124,496
185,101
311,166
153,592
35,1067
225,436
118,552
254,22
30,267
25,583
62,153
76,1075
313,754
97,1076
15,864
9,288
220,343
248,557
92,526
3,432
58,627
340,125
305,751
70,968
191,241
118,244
158,123
48,10
43,198
116,778
310,200
293,888
194,38
237,156
75,1077
99,406
288,1078
53,231
185,311
100,1079
125,195
133,266
104,101
57,161
240,552
105,527
133,274
168,404
22,601
43,926
58,1080
15,1081
239,530
254,1083
169,1
26,417
144,58
253,71
18,518
76,685
243,1084
102,309
212,269
78,253
194,979
192,112
90,749
169,161
140,96
19,982
3,340
70,435
297,387
340,380
35,1085
169,500
63,410
249,182
229,707
22,435
248,831
223,89
295,888
100,21
90,431
96,453
35,1015
181,47
304,102
80,104
157,91
264,455
8,677
85,240
121,307
242,1086
30,502
75,1087
333,60
58,1088
13,1019
145,646
144,274
91,166
226,543
331,268
97,231
58,493
24,283
295,1022
178,693
222,189
318,504
26,693
180,274
91,320
184,60
147,179
226,120
71,215
7,347
82,239
311,369
72,778
70,534
22,64
37,175
3,1089
17,473
313,683
41,134
194,462
325,111
83,866
151,750
182,238
133,613
77,78
22,960
129,431
173,547
100,68
75,407
318,160
100,174
132,594
32,544
293,485
208,837
186,722
70,146
22,38
75,97
120,455
68,347
340,348
119,126
333,908
169,81
126,1048
304,1016
100,241
80,492
221,77
64,89
100,194
72,635
58,33
85,293
227,40
59,31
68,317
326,157
233,77
340,462
166,287
202,160
28,873
5,661
341,642
90,220
308,198
230,280
339,469
295,196
26,1091
110,861
126,538
318,1092
80,100
131,660
283,357
128,229
102,573
75,947
45,735
226,692
88,12
67,480
23,440
126,1093
105,13
127,677
131,95
90,195
138,835
207,445
91,253
20,181
16,1094
37,421
48,198
38,778
162,89
75,432
35,675
5,465
303,251
76,610
196,1076
122,239
162,387
100,93
115,49
61,906
144,320
37,816
20,790
341,1019
285,549
43,267
151,425
47,629
67,84
175,190
31,936
213,360
248,1095
178,316
340,299
110,829
239,253
282,118
15,164
182,308
10,217
103,156
148,432
3,362
257,60
32,179
17,561
342,567
142,751
76,1029
39,408
248,1079
290,0
194,499
68,1097
162,644
80,908
169,957
118,917
175,60
9,561
231,52
86,434
19,995
92,329
154,808
154,102
311,357
23,980
332,367
126,329
22,1054
102,506
157,354
114,226
43,201
97,1098
110,303
18,1099
129,186
100,820
127,175
127,552
76,416
119,663
333,622
274,0
114,299
137,108
75,1095
203,48
131,408
192,301
257,331
129,98
205,229
39,526
193,882
178,567
58,523
35,924
65,100
341,179
100,694
52,46
314,242
114,86
339,118
10,1056
169,754
246,264
24,81
37,1100
159,66
318,31
304,161
343,408
41,389
80,702
145,934
16,587
70,1101
61,216
318,228
9,91
333,390
26,179
103,5
193,53
215,423
16,262
41,579
264,14
116,1102
268,1103
116,175
214,311
198,77
58,143
44,1104
166,128
157,221
129,53
139,910
40,594
35,404
11,135
311,133
317,463
26,307
20,85
19,630
138,283
137,49
162,772
81,383
116,577
116,76
70,1105
16,586
52,133
282,238
67,232
144,355
44,1106
71,142
95,238
56,418
137,158
23,538
179,856
325,47
116,1011
236,725
336,622
90,114
86,899
191,1107
23,198
90,528
175,582
111,29
337,353
214,351
192,339
49,534
65,228
340,244
309,577
209,873
90,719
118,292
91,1024
100,1108
285,1109
131,1110
130,695
18,664
5,161
253,68
22,148
30,757
193,209
318,469
23,640
90,1112
120,148
11,216
70,131
114,318
107,117
177,175
325,826
64,623
314,125
325,920
64,432
110,39
71,241
139,170
157,47
162,499
52,1108
87,1048
190,862
3,796
264,80
15,496
1,280
65,15
129,21
9,317
68,552
17,3
54,193
22,357
119,24
261,502
97,306
173,356
94,261
118,1009
146,863
83,660
300,209
15,1113
308,31
253,239
70,526
341,226
169,418
34,189
302,511
119,864
15,501
263,157
62,382
60,471
295,225
193,289
218,78
80,1114
109,719
335,675
14,51
110,685
266,554
23,62
71,646
341,293
9,567
304,56
68,652
88,73
15,52
5,91
343,232
179,161
26,403
32,345
65,861
129,17
9,50
117,854
98,166
63,440
180,108
82,469
100,317
36,31
106,95
244,213
114,482
184,235
167,1116
53,239
8,85
333,758
118,549
283,973
41,371
262,1117
225,359
75,544
90,221
90,833
82,110
209,60
91,239
226,226
263,81
10,221
9,58
76,604
103,323
90,798
39,95
340,52
249,49
121,95
150,512
117,196
111,88
23,611
70,314
12,209
186,403
138,875
27,83
38,538
85,229
138,1118
129,251
58,1
55,546
313,1008
137,982
19,385
202,88
196,719
285,11
269,48
32,1119
126,288
64,534
175,617
110,182
38,496
95,185
285,581
243,377
30,861
145,160
300,156
175,61
176,98
162,68
248,694
181,306
207,817
144,852
93,581
205,684
175,204
205,474
320,289
309,101
169,357
117,320
186,66
85,635
114,753
44,346
33,471
183,112
224,191
30,474
102,46
199,719
291,175
58,96
335,60
22,289
37,509
58,518
238,531
70,368
170,1120
169,592
81,336
129,567
169,302
267,783
191,239
28,156
105,849
87,48
290,1121
47,1122
66,104
184,681
37,163
114,254
238,745
114,802
74,734
36,750
26,338
131,513
339,231
181,240
82,283
19,225
208,208
54,561
24,64
211,363
24,360
325,1123
41,1120
203,144
222,355
52,1077
270,502
331,36
68,718
41,482
88,389
15,769
313,1124
88,1125
22,796
333,602
195,235
88,184
18,158
47,89
46,654
154,420
339,604
114,541
10,95
33,649
165,239
325,623
346,656
316,340
182,342
169,1114
87,408
181,437
118,102
243,189
52,157
184,563
70,102
226,735
72,888
70,1126
162,1107
247,24
62,191
182,635
96,350
54,88
121,527
325,389
37,452
264,98
69,289
90,506
347,862
347,381
102,242
52,977
340,1082
339,374
162,1105
23,207
10,153
311,735
125,309
9,351
123,10
116,390
92,111
68,161
24,38
304,320
25,480
58,434
85,317
313,22
304,247
66,115
81,862
41,240
17,669
53,942
23,498
91,66
47,25
91,1128
58,1129
102,1127
217,251
111,314
26,544
334,860
85,320
333,320
15,331
63,330
75,645
68,208
70,29
162,702
56,660
300,287
37,1070
322,51
52,1105
45,432
19,888
127,95
73,793
75,1130
12,211
222,139
73,114
77,49
20,9
344,842
97,140
202,552
37,394
24,364
284,387
90,796
19,1131
3,497
75,282
298,173
151,182
11,124
239,153
245,647
65,734
100,342
224,862
339,362
339,542
295,174
200,403
75,539
153,174
132,608
233,1132
221,53
3,492
154,588
131,474
26,470
140,180
261,103
269,98
20,62
105,367
27,60
309,23
65,1036
83,220
17,111
58,666
75,1133
23,1047
7,201
71,1134
110,218
340,1135
340,565
343,155
195,408
248,612
80,1046
53,297
309,321
90,535
17,105
336,24
143,56
180,21
118,567
23,704
129,844
341,33
84,98
168,652
95,254
51,91
129,49
70,13
176,114
205,345
13,345
19,567
285,73
167,855
329,565
153,182
19,1125
118,504
169,40
138,1136
147,784
27,305
57,34
76,361
87,787
337,652
178,315
339,1009
341,170
30,217
35,1137
26,504
182,12
15,504
94,719
134,814
169,702
170,719
8,262
137,180
283,1016
145,60
81,146
41,1138
347,413
2,578
167,306
338,95
331,161
103,460
161,769
80,719
165,725
162,339
104,552
75,1139
52,76
193,125
235,1023
202,275
123,665
149,249
174,140
46,4
234,104
52,49
5,22
339,431
20,445
246,501
35,388
325,305
35,1140
65,170
176,175
192,769
229,681
151,208
147,40
76,101
75,1141
19,389
333,960
182,389
348,220
165,557
162,333
139,101
38,367
244,360
281,623
68,310
168,60
70,246
226,283
124,216
35,824
226,272
38,491
98,46
300,30
14,331
285,273
47,644
140,333
105,719
24,580
341,101
324,291
97,177
175,604
313,293
23,504
264,212
56,618
37,801
89,1142
38,512
88,751
10,344
129,1022
191,49
348,0
209,491
132,546
22,1107
10,1143
335,667
110,610
19,232
47,118
71,746
233,1077
179,156
67,256
298,52
319,501
78,311
280,157
133,739
129,729
226,157
3,560
158,340
127,335
154,661
26,321
325,500
339,359
117,654
175,338
37,408
281,29
17,908
54,852
105,567
308,1145
47,347
75,817
72,337
226,231
88,1124
74,101
273,107
341,781
348,10
196,51
185,518
333,355
111,734
95,229
290,666
60,261
257,404
140,418
164,325
58,675
332,247
47,32
1,204
145,140
93,592
231,49
47,406
185,367
14,604
62,73
74,357
199,206
157,52
75,264
34,141
317,482
173,24
11,29
243,140
311,56
192,494
121,719
54,982
77,101
144,216
43,49
224,321
215,433
224,347
181,348
72,293
231,971
159,586
63,822
248,303
184,125
8,153
339,306
310,366
24,1026
75,180
37,893
341,103
162,319
261,501
176,375
7,95
15,502
154,496
79,30
75,753
24,5
285,1148
285,34
11,578
170,104
225,357
5,112
216,117
333,231
49,525
121,734
15,1149
72,622
153,518
224,538
263,72
194,155
52,971
58,1150
285,325
335,965
100,496
38,217
67,668
99,6
136,261
264,343
18,1101
25,834
236,297
119,182
348,509
264,204
202,93
55,385
116,240
71,844
71,497
245,652
145,7
52,387
343,70
181,191
154,459
77,56
349,751
52,771
285,1151
35,620
165,628
95,81
106,331
15,200
153,471
118,405
309,531
61,267
68,22
58,16
311,244
311,700
293,289
189,860
50,928
68,557
8,103
192,1152
250,638
124,567
85,68
248,100
110,416
55,151
19,276
68,677
236,239
17,743
51,158
212,157
311,231
182,216
41,695
264,387
35,1153
205,6
83,600
96,136
9,725
23,600
9,220
116,945
102,360
16,718
38,753
325,574
114,133
24,100
75,514
162,299
26,97
83,366
39,239
196,552
81,226
238,357
183,254
95,189
121,1154
345,216
243,595
325,5
226,860
11,254
153,145
79,49
179,186
48,357
38,896
52,260
46,157
138,221
118,313
9,423
75,1155
72,1016
188,103
153,238
309,656
206,179
19,733
350,735
310,1097
117,161
80,130
295,908
333,220
230,360
179,104
9,920
179,247
80,491
35,568
145,139
233,8
254,1026
19,156
140,209
15,78
38,660
8,494
114,217
35,643
178,518
20,130
28,50
270,770
18,1152
130,43
24,424
285,557
15,475
336,136
10,380
75,913
176,359
39,913
154,327
100,492
111,1128
88,550
158,777
254,1156
273,175
179,1016
58,168
65,151
138,514
342,117
288,189
10,49
339,297
284,652
97,849
102,476
208,197
282,137
132,6
225,179
116,233
127,408
52,317
179,436
96,193
310,1151
81,161
139,379
264,1157
143,66
352,213
56,873
207,196
264,139
28,288
133,305
93,1158
37,382
70,1159
149,137
58,440
56,103
116,963
285,55
232,89
38,385
23,559
37,182
172,881
19,1160
54,1161
11,193
285,1104
165,5
107,336
38,57
87,247
342,296
53,52
12,240
96,302
195,5
38,351
343,156
58,70
69,253
58,923
23,867
70,886
48,100
181,364
33,431
70,363
15,29
138,1162
308,56
1,364
107,196
120,490
117,264
77,269
105,501
69,652
26,860
169,395
264,247
68,221
209,289
281,1
35,1163
153,317
127,144
52,170
133,209
188,104
105,233
119,31
98,443
205,552
342,47
56,635
129,517
47,369
76,151
311,778
116,256
110,823
75,931
254,379
23,856
308,5
264,15
311,610
70,135
55,86
154,97
63,17
169,408
181,117
20,121
108,797
3,96
353,978
318,577
128,5
24,561
26,256
196,265
104,502
336,247
6,753
325,549
60,108
76,1164
80,1059
340,242
75,916
34,332
325,360
143,657
311,77
23,665
302,731
63,321
83,113
335,672
169,247
110,704
251,491
65,350
333,195
114,289
331,52
63,151
82,11
116,1049
108,660
39,795
81,26
24,613
352,665
30,438
341,403
196,117
93,290
176,751
89,471
0,380
266,346
335,100
119,231
214,739
318,596
82,364
145,1077
68,513
347,971
333,297
56,252
290,1166
153,480
105,157
19,867
98,232
32,368
37,707
342,51
56,350
353,136
354,652
349,268
302,627
318,490
214,361
23,174
142,890
7,476
56,63
62,177
248,101
3,183
22,232
114,309
122,120
41,587
341,512
162,1143
116,447
103,103
13,166
210,355
80,144
137,209
118,262
128,732
318,87
185,278
162,487
20,22
151,28
52,874
314,361
199,582
55,438
5,99
68,260
60,1115
190,1167
341,63
53,423
335,86
90,864
62,416
333,482
116,4
325,628
252,261
76,1057
63,124
60,110
219,49
23,568
116,527
309,232
295,843
332,511
140,331
105,544
59,603
122,321
317,49
144,740
24,33
110,280
88,351
133,43
11,194
121,351
356,406
242,527
65,416
58,456
186,273
247,77
21,1169
248,442
55,480
15,80
139,31
348,9
110,1004
38,758
49,209
300,700
20,547
22,544
97,893
73,217
209,395
122,244
83,85
357,719
173,269
35,1076
9,103
185,261
219,400
80,729
35,1170
92,709
58,243
69,668
179,409
19,465
353,1171
173,371
185,403
30,108
37,99
194,1070
353,160
149,592
102,866
60,91
224,504
127,514
47,1067
285,1172
313,100
172,471
68,660
58,1173
43,146
342,931
46,861
205,174
8,386
253,508
97,1100
10,134
39,623
19,62
65,465
358,141
118,56
318,157
23,981
310,394
300,408
359,404
153,325
269,213
239,480
179,623
25,1037
24,326
349,376
83,693
144,305
20,531
55,1067
158,606
226,62
90,938
351,207
360,101
139,289
82,24
242,604
309,1035
143,277
87,143
3,1119
315,340
339,5
52,86
182,321
205,1104
215,683
329,432
254,334
70,656
35,1175
158,392
52,203
93,96
52,92
338,484
60,1156
15,369
119,363
52,288
88,30
19,26
359,68
196,577
17,179
129,284
127,1061
192,571
105,184
139,535
26,269
169,512
278,355
76,1176
22,364
180,156
37,315
23,1177
118,3
100,622
226,587
3,778
248,200
306,511
325,256
116,768
313,8
98,652
116,297
80,361
304,100
63,166
121,118
281,399
111,831
292,1
125,644
158,526
149,141
76,655
62,849
70,47
91,15
141,189
307,629
348,254
313,231
25,628
100,148
231,399
273,40
58,300
116,620
78,172
133,116
243,222
285,678
129,623
35,1178
254,29
173,288
144,357
248,540
68,179
315,7
300,49
78,476
134,1023
206,395
138,1179
54,399
91,283
110,804
212,1
358,12
205,289
325,695
358,16
340,288
116,336
356,12
245,23
253,389
356,971
309,274
208,140
81,675
202,1028
180,231
139,905
280,511
75,413
224,112
173,492
35,925
162,1076
320,223
209,719
249,52
126,247
310,754
298,652
326,280
41,288
37,207
58,213
185,297
30,629
205,193
269,353
341,1180
97,528
35,445
32,945
294,10
74,140
98,955
306,807
165,174
162,473
139,262
345,1159
68,480
58,1181
46,53
105,331
361,644
150,189
238,1036
300,371
75,865
315,764
181,1182
173,200
102,586
231,382
5,77
37,831
123,660
315,389
110,82
136,311
19,503
58,1183
308,52
110,491
156,179
55,12
46,65
191,856
189,1184
54,652
313,1166
58,482
185,157
134,289
319,204
18,678
309,1092
53,58
149,234
114,297
342,352
149,365
47,390
325,1
15,447
55,970
319,156
155,252
310,156
333,256
23,888
116,886
183,256
37,76
72,1100
344,807
192,436
58,148
318,231
9,125
132,890
23,6
138,1134
114,52
105,585
339,57
65,57
3,365
353,60
98,57
41,1185
52,336
19,740
341,1010
110,612
275,491
278,12
263,574
26,73
230,860
12,86
226,354
176,112
15,87
161,124
20,1186
93,216
13,513
37,820
23,185
182,52
15,11
83,406
41,541
130,280
30,359
282,91
175,29
226,262
93,586
143,509
226,89
2,82
41,169
1,349
333,556
279,100
343,22
142,397
226,746
63,73
359,287
41,183
138,86
145,695
126,906
39,1187
98,961
335,66
137,342
73,482
324,435
72,383
90,573
6,299
93,142
22,699
24,179
246,86
233,25
97,681
1,368
82,669
221,989
19,476
194,10
159,488
192,275
181,502
97,514
38,96
363,320
154,177
205,231
83,89
52,525
76,437
325,247
12,56
226,433
195,491
42,351
340,247
46,229
76,895
12,231
100,630
162,96
311,22
9,485
110,456
102,873
210,531
19,298
285,115
229,151
37,405
17,1188
18,575
76,1120
28,365
97,1189
311,622
76,120
127,7
261,204
140,216
315,469
9,546
325,646
236,730
132,125
116,408
313,6
18,123
343,367
32,57
304,740
133,36
3,65
101,365
88,284
211,1190
162,1191
16,931
169,501
8,240
131,25
220,95
167,287
124,561
304,309
52,218
333,900
295,110
41,247
52,592
119,23
170,48
186,200
45,935
76,76
96,955
195,473
192,319
105,173
176,214
121,471
283,993
157,492
313,399
47,155
342,249
243,64
325,840
180,191
249,275
254,91
103,24
158,321
102,72
102,345
162,610
315,306
202,1090
162,177
254,100
314,492
79,23
162,483
114,571
345,217
364,433
173,273
246,530
187,1002
340,278
8,989
102,687
92,367
155,157
68,389
359,198
80,734
46,569
252,305
19,866
